date,drug_name,category,quantity_sold,day_of_week,month,is_weekend
2025-05-06,Panadol 500mg,Analgesic,35,1,5,0
2025-05-07,Panadol 500mg,Analgesic,29,2,5,0
2025-05-08,Panadol 500mg,Analgesic,47,3,5,0
2025-05-09,Panadol 500mg,Analgesic,50,4,5,0
2025-05-10,Panadol 500mg,Analgesic,47,5,5,1
2025-05-11,Panadol 500mg,Analgesic,36,6,5,1
2025-05-12,Panadol 500mg,Analgesic,32,0,5,0
2025-05-13,Panadol 500mg,Analgesic,32,1,5,0
2025-05-14,Panadol 500mg,Analgesic,29,2,5,0
2025-05-15,Panadol 500mg,Analgesic,38,3,5,0
2025-05-16,Panadol 500mg,Analgesic,47,4,5,0
2025-05-17,Panadol 500mg,Analgesic,37,5,5,1
2025-05-18,Panadol 500mg,Analgesic,40,6,5,1
2025-05-19,Panadol 500mg,Analgesic,46,0,5,0
2025-05-20,Panadol 500mg,Analgesic,36,1,5,0
2025-05-21,Panadol 500mg,Analgesic,50,2,5,0
2025-05-22,Panadol 500mg,Analgesic,50,3,5,0
2025-05-23,Panadol 500mg,Analgesic,37,4,5,0
2025-05-24,Panadol 500mg,Analgesic,35,5,5,1
2025-05-25,Panadol 500mg,Analgesic,42,6,5,1
2025-05-26,Panadol 500mg,Analgesic,36,0,5,0
2025-05-27,Panadol 500mg,Analgesic,32,1,5,0
2025-05-28,Panadol 500mg,Analgesic,46,2,5,0
2025-05-29,Panadol 500mg,Analgesic,45,3,5,0
2025-05-30,Panadol 500mg,Analgesic,39,4,5,0
2025-05-31,Panadol 500mg,Analgesic,31,5,5,1
2025-06-01,Panadol 500mg,Analgesic,31,6,6,1
2025-06-02,Panadol 500mg,Analgesic,39,0,6,0
2025-06-03,Panadol 500mg,Analgesic,35,1,6,0
2025-06-04,Panadol 500mg,Analgesic,36,2,6,0
2025-06-05,Panadol 500mg,Analgesic,44,3,6,0
2025-06-06,Panadol 500mg,Analgesic,42,4,6,0
2025-06-07,Panadol 500mg,Analgesic,46,5,6,1
2025-06-08,Panadol 500mg,Analgesic,33,6,6,1
2025-06-09,Panadol 500mg,Analgesic,36,0,6,0
2025-06-10,Panadol 500mg,Analgesic,43,1,6,0
2025-06-11,Panadol 500mg,Analgesic,41,2,6,0
2025-06-12,Panadol 500mg,Analgesic,47,3,6,0
2025-06-13,Panadol 500mg,Analgesic,41,4,6,0
2025-06-14,Panadol 500mg,Analgesic,49,5,6,1
2025-06-15,Panadol 500mg,Analgesic,41,6,6,1
2025-06-16,Panadol 500mg,Analgesic,44,0,6,0
2025-06-17,Panadol 500mg,Analgesic,37,1,6,0
2025-06-18,Panadol 500mg,Analgesic,38,2,6,0
2025-06-19,Panadol 500mg,Analgesic,44,3,6,0
2025-06-20,Panadol 500mg,Analgesic,48,4,6,0
2025-06-21,Panadol 500mg,Analgesic,43,5,6,1
2025-06-22,Panadol 500mg,Analgesic,38,6,6,1
2025-06-23,Panadol 500mg,Analgesic,46,0,6,0
2025-06-24,Panadol 500mg,Analgesic,26,1,6,0
2025-06-25,Panadol 500mg,Analgesic,30,2,6,0
2025-06-26,Panadol 500mg,Analgesic,42,3,6,0
2025-06-27,Panadol 500mg,Analgesic,39,4,6,0
2025-06-28,Panadol 500mg,Analgesic,42,5,6,1
2025-06-29,Panadol 500mg,Analgesic,39,6,6,1
2025-06-30,Panadol 500mg,Analgesic,42,0,6,0
2025-07-01,Panadol 500mg,Analgesic,30,1,7,0
2025-07-02,Panadol 500mg,Analgesic,38,2,7,0
2025-07-03,Panadol 500mg,Analgesic,40,3,7,0
2025-07-04,Panadol 500mg,Analgesic,42,4,7,0
2025-07-05,Panadol 500mg,Analgesic,46,5,7,1
2025-07-06,Panadol 500mg,Analgesic,36,6,7,1
2025-07-07,Panadol 500mg,Analgesic,36,0,7,0
2025-07-08,Panadol 500mg,Analgesic,26,1,7,0
2025-07-09,Panadol 500mg,Analgesic,32,2,7,0
2025-07-10,Panadol 500mg,Analgesic,33,3,7,0
2025-07-11,Panadol 500mg,Analgesic,41,4,7,0
2025-07-12,Panadol 500mg,Analgesic,31,5,7,1
2025-07-13,Panadol 500mg,Analgesic,39,6,7,1
2025-07-14,Panadol 500mg,Analgesic,35,0,7,0
2025-07-15,Panadol 500mg,Analgesic,34,1,7,0
2025-07-16,Panadol 500mg,Analgesic,36,2,7,0
2025-07-17,Panadol 500mg,Analgesic,32,3,7,0
2025-07-18,Panadol 500mg,Analgesic,32,4,7,0
2025-07-19,Panadol 500mg,Analgesic,25,5,7,1
2025-07-20,Panadol 500mg,Analgesic,33,6,7,1
2025-07-21,Panadol 500mg,Analgesic,32,0,7,0
2025-07-22,Panadol 500mg,Analgesic,32,1,7,0
2025-07-23,Panadol 500mg,Analgesic,37,2,7,0
2025-07-24,Panadol 500mg,Analgesic,38,3,7,0
2025-07-25,Panadol 500mg,Analgesic,36,4,7,0
2025-07-26,Panadol 500mg,Analgesic,40,5,7,1
2025-07-27,Panadol 500mg,Analgesic,38,6,7,1
2025-07-28,Panadol 500mg,Analgesic,33,0,7,0
2025-07-29,Panadol 500mg,Analgesic,32,1,7,0
2025-07-30,Panadol 500mg,Analgesic,36,2,7,0
2025-07-31,Panadol 500mg,Analgesic,38,3,7,0
2025-08-01,Panadol 500mg,Analgesic,47,4,8,0
2025-08-02,Panadol 500mg,Analgesic,45,5,8,1
2025-08-03,Panadol 500mg,Analgesic,36,6,8,1
2025-08-04,Panadol 500mg,Analgesic,38,0,8,0
2025-08-05,Panadol 500mg,Analgesic,42,1,8,0
2025-08-06,Panadol 500mg,Analgesic,45,2,8,0
2025-08-07,Panadol 500mg,Analgesic,44,3,8,0
2025-08-08,Panadol 500mg,Analgesic,38,4,8,0
2025-08-09,Panadol 500mg,Analgesic,32,5,8,1
2025-08-10,Panadol 500mg,Analgesic,33,6,8,1
2025-08-11,Panadol 500mg,Analgesic,40,0,8,0
2025-08-12,Panadol 500mg,Analgesic,41,1,8,0
2025-08-13,Panadol 500mg,Analgesic,32,2,8,0
2025-08-14,Panadol 500mg,Analgesic,39,3,8,0
2025-08-15,Panadol 500mg,Analgesic,42,4,8,0
2025-08-16,Panadol 500mg,Analgesic,32,5,8,1
2025-08-17,Panadol 500mg,Analgesic,45,6,8,1
2025-08-18,Panadol 500mg,Analgesic,37,0,8,0
2025-08-19,Panadol 500mg,Analgesic,46,1,8,0
2025-08-20,Panadol 500mg,Analgesic,36,2,8,0
2025-08-21,Panadol 500mg,Analgesic,33,3,8,0
2025-08-22,Panadol 500mg,Analgesic,36,4,8,0
2025-08-23,Panadol 500mg,Analgesic,38,5,8,1
2025-08-24,Panadol 500mg,Analgesic,37,6,8,1
2025-08-25,Panadol 500mg,Analgesic,38,0,8,0
2025-08-26,Panadol 500mg,Analgesic,41,1,8,0
2025-08-27,Panadol 500mg,Analgesic,38,2,8,0
2025-08-28,Panadol 500mg,Analgesic,38,3,8,0
2025-08-29,Panadol 500mg,Analgesic,29,4,8,0
2025-08-30,Panadol 500mg,Analgesic,41,5,8,1
2025-08-31,Panadol 500mg,Analgesic,38,6,8,1
2025-09-01,Panadol 500mg,Analgesic,48,0,9,0
2025-09-02,Panadol 500mg,Analgesic,33,1,9,0
2025-09-03,Panadol 500mg,Analgesic,28,2,9,0
2025-09-04,Panadol 500mg,Analgesic,42,3,9,0
2025-09-05,Panadol 500mg,Analgesic,41,4,9,0
2025-09-06,Panadol 500mg,Analgesic,33,5,9,1
2025-09-07,Panadol 500mg,Analgesic,30,6,9,1
2025-09-08,Panadol 500mg,Analgesic,48,0,9,0
2025-09-09,Panadol 500mg,Analgesic,47,1,9,0
2025-09-10,Panadol 500mg,Analgesic,25,2,9,0
2025-09-11,Panadol 500mg,Analgesic,36,3,9,0
2025-09-12,Panadol 500mg,Analgesic,48,4,9,0
2025-09-13,Panadol 500mg,Analgesic,36,5,9,1
2025-09-14,Panadol 500mg,Analgesic,36,6,9,1
2025-09-15,Panadol 500mg,Analgesic,37,0,9,0
2025-09-16,Panadol 500mg,Analgesic,32,1,9,0
2025-09-17,Panadol 500mg,Analgesic,29,2,9,0
2025-09-18,Panadol 500mg,Analgesic,45,3,9,0
2025-09-19,Panadol 500mg,Analgesic,28,4,9,0
2025-09-20,Panadol 500mg,Analgesic,40,5,9,1
2025-09-21,Panadol 500mg,Analgesic,44,6,9,1
2025-09-22,Panadol 500mg,Analgesic,31,0,9,0
2025-09-23,Panadol 500mg,Analgesic,34,1,9,0
2025-09-24,Panadol 500mg,Analgesic,46,2,9,0
2025-09-25,Panadol 500mg,Analgesic,42,3,9,0
2025-09-26,Panadol 500mg,Analgesic,35,4,9,0
2025-09-27,Panadol 500mg,Analgesic,46,5,9,1
2025-09-28,Panadol 500mg,Analgesic,46,6,9,1
2025-09-29,Panadol 500mg,Analgesic,40,0,9,0
2025-09-30,Panadol 500mg,Analgesic,34,1,9,0
2025-10-01,Panadol 500mg,Analgesic,37,2,10,0
2025-10-02,Panadol 500mg,Analgesic,41,3,10,0
2025-10-03,Panadol 500mg,Analgesic,38,4,10,0
2025-10-04,Panadol 500mg,Analgesic,44,5,10,1
2025-10-05,Panadol 500mg,Analgesic,30,6,10,1
2025-10-06,Panadol 500mg,Analgesic,30,0,10,0
2025-10-07,Panadol 500mg,Analgesic,40,1,10,0
2025-10-08,Panadol 500mg,Analgesic,36,2,10,0
2025-10-09,Panadol 500mg,Analgesic,35,3,10,0
2025-10-10,Panadol 500mg,Analgesic,29,4,10,0
2025-10-11,Panadol 500mg,Analgesic,39,5,10,1
2025-10-12,Panadol 500mg,Analgesic,39,6,10,1
2025-10-13,Panadol 500mg,Analgesic,43,0,10,0
2025-10-14,Panadol 500mg,Analgesic,39,1,10,0
2025-10-15,Panadol 500mg,Analgesic,38,2,10,0
2025-10-16,Panadol 500mg,Analgesic,46,3,10,0
2025-10-17,Panadol 500mg,Analgesic,32,4,10,0
2025-10-18,Panadol 500mg,Analgesic,42,5,10,1
2025-10-19,Panadol 500mg,Analgesic,29,6,10,1
2025-10-20,Panadol 500mg,Analgesic,34,0,10,0
2025-10-21,Panadol 500mg,Analgesic,32,1,10,0
2025-10-22,Panadol 500mg,Analgesic,43,2,10,0
2025-10-23,Panadol 500mg,Analgesic,39,3,10,0
2025-10-24,Panadol 500mg,Analgesic,39,4,10,0
2025-10-25,Panadol 500mg,Analgesic,33,5,10,1
2025-10-26,Panadol 500mg,Analgesic,37,6,10,1
2025-10-27,Panadol 500mg,Analgesic,35,0,10,0
2025-10-28,Panadol 500mg,Analgesic,41,1,10,0
2025-10-29,Panadol 500mg,Analgesic,33,2,10,0
2025-10-30,Panadol 500mg,Analgesic,47,3,10,0
2025-10-31,Panadol 500mg,Analgesic,30,4,10,0
2025-11-01,Panadol 500mg,Analgesic,42,5,11,1
2025-11-02,Panadol 500mg,Analgesic,57,6,11,1
2025-11-03,Panadol 500mg,Analgesic,45,0,11,0
2025-11-04,Panadol 500mg,Analgesic,40,1,11,0
2025-11-05,Panadol 500mg,Analgesic,48,2,11,0
2025-11-06,Panadol 500mg,Analgesic,44,3,11,0
2025-11-07,Panadol 500mg,Analgesic,42,4,11,0
2025-11-08,Panadol 500mg,Analgesic,41,5,11,1
2025-11-09,Panadol 500mg,Analgesic,63,6,11,1
2025-11-10,Panadol 500mg,Analgesic,46,0,11,0
2025-11-11,Panadol 500mg,Analgesic,36,1,11,0
2025-11-12,Panadol 500mg,Analgesic,56,2,11,0
2025-11-13,Panadol 500mg,Analgesic,51,3,11,0
2025-11-14,Panadol 500mg,Analgesic,43,4,11,0
2025-11-15,Panadol 500mg,Analgesic,42,5,11,1
2025-11-16,Panadol 500mg,Analgesic,51,6,11,1
2025-11-17,Panadol 500mg,Analgesic,46,0,11,0
2025-11-18,Panadol 500mg,Analgesic,36,1,11,0
2025-11-19,Panadol 500mg,Analgesic,57,2,11,0
2025-11-20,Panadol 500mg,Analgesic,45,3,11,0
2025-11-21,Panadol 500mg,Analgesic,56,4,11,0
2025-11-22,Panadol 500mg,Analgesic,54,5,11,1
2025-11-23,Panadol 500mg,Analgesic,41,6,11,1
2025-11-24,Panadol 500mg,Analgesic,53,0,11,0
2025-11-25,Panadol 500mg,Analgesic,43,1,11,0
2025-11-26,Panadol 500mg,Analgesic,37,2,11,0
2025-11-27,Panadol 500mg,Analgesic,45,3,11,0
2025-11-28,Panadol 500mg,Analgesic,49,4,11,0
2025-11-29,Panadol 500mg,Analgesic,45,5,11,1
2025-11-30,Panadol 500mg,Analgesic,45,6,11,1
2025-12-01,Panadol 500mg,Analgesic,62,0,12,0
2025-12-02,Panadol 500mg,Analgesic,56,1,12,0
2025-12-03,Panadol 500mg,Analgesic,50,2,12,0
2025-12-04,Panadol 500mg,Analgesic,59,3,12,0
2025-12-05,Panadol 500mg,Analgesic,56,4,12,0
2025-12-06,Panadol 500mg,Analgesic,41,5,12,1
2025-12-07,Panadol 500mg,Analgesic,58,6,12,1
2025-12-08,Panadol 500mg,Analgesic,57,0,12,0
2025-12-09,Panadol 500mg,Analgesic,55,1,12,0
2025-12-10,Panadol 500mg,Analgesic,60,2,12,0
2025-12-11,Panadol 500mg,Analgesic,51,3,12,0
2025-12-12,Panadol 500mg,Analgesic,57,4,12,0
2025-12-13,Panadol 500mg,Analgesic,46,5,12,1
2025-12-14,Panadol 500mg,Analgesic,58,6,12,1
2025-12-15,Panadol 500mg,Analgesic,66,0,12,0
2025-12-16,Panadol 500mg,Analgesic,50,1,12,0
2025-12-17,Panadol 500mg,Analgesic,51,2,12,0
2025-12-18,Panadol 500mg,Analgesic,51,3,12,0
2025-12-19,Panadol 500mg,Analgesic,56,4,12,0
2025-12-20,Panadol 500mg,Analgesic,49,5,12,1
2025-12-21,Panadol 500mg,Analgesic,58,6,12,1
2025-12-22,Panadol 500mg,Analgesic,60,0,12,0
2025-12-23,Panadol 500mg,Analgesic,58,1,12,0
2025-12-24,Panadol 500mg,Analgesic,45,2,12,0
2025-12-25,Panadol 500mg,Analgesic,61,3,12,0
2025-12-26,Panadol 500mg,Analgesic,61,4,12,0
2025-12-27,Panadol 500mg,Analgesic,60,5,12,1
2025-12-28,Panadol 500mg,Analgesic,57,6,12,1
2025-12-29,Panadol 500mg,Analgesic,57,0,12,0
2025-12-30,Panadol 500mg,Analgesic,61,1,12,0
2025-12-31,Panadol 500mg,Analgesic,66,2,12,0
2026-01-01,Panadol 500mg,Analgesic,47,3,1,0
2026-01-02,Panadol 500mg,Analgesic,59,4,1,0
2026-01-03,Panadol 500mg,Analgesic,52,5,1,1
2026-01-04,Panadol 500mg,Analgesic,52,6,1,1
2026-01-05,Panadol 500mg,Analgesic,44,0,1,0
2026-01-06,Panadol 500mg,Analgesic,51,1,1,0
2026-01-07,Panadol 500mg,Analgesic,47,2,1,0
2026-01-08,Panadol 500mg,Analgesic,50,3,1,0
2026-01-09,Panadol 500mg,Analgesic,47,4,1,0
2026-01-10,Panadol 500mg,Analgesic,50,5,1,1
2026-01-11,Panadol 500mg,Analgesic,50,6,1,1
2026-01-12,Panadol 500mg,Analgesic,53,0,1,0
2026-01-13,Panadol 500mg,Analgesic,44,1,1,0
2026-01-14,Panadol 500mg,Analgesic,45,2,1,0
2026-01-15,Panadol 500mg,Analgesic,55,3,1,0
2026-01-16,Panadol 500mg,Analgesic,48,4,1,0
2026-01-17,Panadol 500mg,Analgesic,59,5,1,1
2026-01-18,Panadol 500mg,Analgesic,54,6,1,1
2026-01-19,Panadol 500mg,Analgesic,56,0,1,0
2026-01-20,Panadol 500mg,Analgesic,61,1,1,0
2026-01-21,Panadol 500mg,Analgesic,51,2,1,0
2026-01-22,Panadol 500mg,Analgesic,50,3,1,0
2026-01-23,Panadol 500mg,Analgesic,58,4,1,0
2026-01-24,Panadol 500mg,Analgesic,56,5,1,1
2026-01-25,Panadol 500mg,Analgesic,52,6,1,1
2026-01-26,Panadol 500mg,Analgesic,61,0,1,0
2026-01-27,Panadol 500mg,Analgesic,52,1,1,0
2026-01-28,Panadol 500mg,Analgesic,53,2,1,0
2026-01-29,Panadol 500mg,Analgesic,53,3,1,0
2026-01-30,Panadol 500mg,Analgesic,48,4,1,0
2026-01-31,Panadol 500mg,Analgesic,53,5,1,1
2026-02-01,Panadol 500mg,Analgesic,57,6,2,1
2026-02-02,Panadol 500mg,Analgesic,52,0,2,0
2026-02-03,Panadol 500mg,Analgesic,49,1,2,0
2026-02-04,Panadol 500mg,Analgesic,48,2,2,0
2026-02-05,Panadol 500mg,Analgesic,51,3,2,0
2026-02-06,Panadol 500mg,Analgesic,53,4,2,0
2026-02-07,Panadol 500mg,Analgesic,53,5,2,1
2026-02-08,Panadol 500mg,Analgesic,47,6,2,1
2026-02-09,Panadol 500mg,Analgesic,51,0,2,0
2026-02-10,Panadol 500mg,Analgesic,52,1,2,0
2026-02-11,Panadol 500mg,Analgesic,43,2,2,0
2026-02-12,Panadol 500mg,Analgesic,50,3,2,0
2026-02-13,Panadol 500mg,Analgesic,37,4,2,0
2026-02-14,Panadol 500mg,Analgesic,52,5,2,1
2026-02-15,Panadol 500mg,Analgesic,53,6,2,1
2026-02-16,Panadol 500mg,Analgesic,53,0,2,0
2026-02-17,Panadol 500mg,Analgesic,47,1,2,0
2026-02-18,Panadol 500mg,Analgesic,51,2,2,0
2026-02-19,Panadol 500mg,Analgesic,57,3,2,0
2026-02-20,Panadol 500mg,Analgesic,57,4,2,0
2026-02-21,Panadol 500mg,Analgesic,49,5,2,1
2026-02-22,Panadol 500mg,Analgesic,50,6,2,1
2026-02-23,Panadol 500mg,Analgesic,56,0,2,0
2026-02-24,Panadol 500mg,Analgesic,41,1,2,0
2026-02-25,Panadol 500mg,Analgesic,47,2,2,0
2026-02-26,Panadol 500mg,Analgesic,57,3,2,0
2026-02-27,Panadol 500mg,Analgesic,55,4,2,0
2026-02-28,Panadol 500mg,Analgesic,51,5,2,1
2026-03-01,Panadol 500mg,Analgesic,33,6,3,1
2026-03-02,Panadol 500mg,Analgesic,41,0,3,0
2026-03-03,Panadol 500mg,Analgesic,38,1,3,0
2026-03-04,Panadol 500mg,Analgesic,44,2,3,0
2026-03-05,Panadol 500mg,Analgesic,37,3,3,0
2026-03-06,Panadol 500mg,Analgesic,36,4,3,0
2026-03-07,Panadol 500mg,Analgesic,30,5,3,1
2026-03-08,Panadol 500mg,Analgesic,49,6,3,1
2026-03-09,Panadol 500mg,Analgesic,39,0,3,0
2026-03-10,Panadol 500mg,Analgesic,43,1,3,0
2026-03-11,Panadol 500mg,Analgesic,42,2,3,0
2026-03-12,Panadol 500mg,Analgesic,36,3,3,0
2026-03-13,Panadol 500mg,Analgesic,35,4,3,0
2026-03-14,Panadol 500mg,Analgesic,36,5,3,1
2026-03-15,Panadol 500mg,Analgesic,38,6,3,1
2026-03-16,Panadol 500mg,Analgesic,44,0,3,0
2026-03-17,Panadol 500mg,Analgesic,37,1,3,0
2026-03-18,Panadol 500mg,Analgesic,52,2,3,0
2026-03-19,Panadol 500mg,Analgesic,48,3,3,0
2026-03-20,Panadol 500mg,Analgesic,46,4,3,0
2026-03-21,Panadol 500mg,Analgesic,41,5,3,1
2026-03-22,Panadol 500mg,Analgesic,50,6,3,1
2026-03-23,Panadol 500mg,Analgesic,41,0,3,0
2026-03-24,Panadol 500mg,Analgesic,42,1,3,0
2026-03-25,Panadol 500mg,Analgesic,43,2,3,0
2026-03-26,Panadol 500mg,Analgesic,46,3,3,0
2026-03-27,Panadol 500mg,Analgesic,45,4,3,0
2026-03-28,Panadol 500mg,Analgesic,39,5,3,1
2026-03-29,Panadol 500mg,Analgesic,39,6,3,1
2026-03-30,Panadol 500mg,Analgesic,45,0,3,0
2026-03-31,Panadol 500mg,Analgesic,46,1,3,0
2026-04-01,Panadol 500mg,Analgesic,36,2,4,0
2026-04-02,Panadol 500mg,Analgesic,29,3,4,0
2026-04-03,Panadol 500mg,Analgesic,37,4,4,0
2026-04-04,Panadol 500mg,Analgesic,42,5,4,1
2026-04-05,Panadol 500mg,Analgesic,48,6,4,1
2026-04-06,Panadol 500mg,Analgesic,31,0,4,0
2026-04-07,Panadol 500mg,Analgesic,36,1,4,0
2026-04-08,Panadol 500mg,Analgesic,36,2,4,0
2026-04-09,Panadol 500mg,Analgesic,46,3,4,0
2026-04-10,Panadol 500mg,Analgesic,38,4,4,0
2026-04-11,Panadol 500mg,Analgesic,33,5,4,1
2026-04-12,Panadol 500mg,Analgesic,41,6,4,1
2026-04-13,Panadol 500mg,Analgesic,36,0,4,0
2026-04-14,Panadol 500mg,Analgesic,31,1,4,0
2026-04-15,Panadol 500mg,Analgesic,33,2,4,0
2026-04-16,Panadol 500mg,Analgesic,48,3,4,0
2026-04-17,Panadol 500mg,Analgesic,40,4,4,0
2026-04-18,Panadol 500mg,Analgesic,39,5,4,1
2026-04-19,Panadol 500mg,Analgesic,37,6,4,1
2026-04-20,Panadol 500mg,Analgesic,40,0,4,0
2026-04-21,Panadol 500mg,Analgesic,40,1,4,0
2026-04-22,Panadol 500mg,Analgesic,40,2,4,0
2026-04-23,Panadol 500mg,Analgesic,39,3,4,0
2026-04-24,Panadol 500mg,Analgesic,43,4,4,0
2026-04-25,Panadol 500mg,Analgesic,38,5,4,1
2026-04-26,Panadol 500mg,Analgesic,33,6,4,1
2026-04-27,Panadol 500mg,Analgesic,35,0,4,0
2026-04-28,Panadol 500mg,Analgesic,27,1,4,0
2026-04-29,Panadol 500mg,Analgesic,50,2,4,0
2026-04-30,Panadol 500mg,Analgesic,43,3,4,0
2026-05-01,Panadol 500mg,Analgesic,33,4,5,0
2026-05-02,Panadol 500mg,Analgesic,37,5,5,1
2026-05-03,Panadol 500mg,Analgesic,35,6,5,1
2026-05-04,Panadol 500mg,Analgesic,47,0,5,0
2026-05-05,Panadol 500mg,Analgesic,30,1,5,0
2026-05-06,Panadol 500mg,Analgesic,39,2,5,0
2026-05-07,Panadol 500mg,Analgesic,38,3,5,0
2026-05-08,Panadol 500mg,Analgesic,43,4,5,0
2026-05-09,Panadol 500mg,Analgesic,38,5,5,1
2026-05-10,Panadol 500mg,Analgesic,28,6,5,1
2026-05-11,Panadol 500mg,Analgesic,37,0,5,0
2026-05-12,Panadol 500mg,Analgesic,33,1,5,0
2026-05-13,Panadol 500mg,Analgesic,39,2,5,0
2026-05-14,Panadol 500mg,Analgesic,46,3,5,0
2026-05-15,Panadol 500mg,Analgesic,28,4,5,0
2026-05-16,Panadol 500mg,Analgesic,34,5,5,1
2026-05-17,Panadol 500mg,Analgesic,35,6,5,1
2026-05-18,Panadol 500mg,Analgesic,36,0,5,0
2026-05-19,Panadol 500mg,Analgesic,42,1,5,0
2026-05-20,Panadol 500mg,Analgesic,37,2,5,0
2026-05-21,Panadol 500mg,Analgesic,41,3,5,0
2026-05-22,Panadol 500mg,Analgesic,35,4,5,0
2026-05-23,Panadol 500mg,Analgesic,40,5,5,1
2026-05-24,Panadol 500mg,Analgesic,43,6,5,1
2026-05-25,Panadol 500mg,Analgesic,34,0,5,0
2026-05-26,Panadol 500mg,Analgesic,43,1,5,0
2026-05-27,Panadol 500mg,Analgesic,39,2,5,0
2026-05-28,Panadol 500mg,Analgesic,44,3,5,0
2026-05-29,Panadol 500mg,Analgesic,37,4,5,0
2026-05-30,Panadol 500mg,Analgesic,40,5,5,1
2026-05-31,Panadol 500mg,Analgesic,38,6,5,1
2026-06-01,Panadol 500mg,Analgesic,38,0,6,0
2026-06-02,Panadol 500mg,Analgesic,40,1,6,0
2026-06-03,Panadol 500mg,Analgesic,41,2,6,0
2026-06-04,Panadol 500mg,Analgesic,31,3,6,0
2026-06-05,Panadol 500mg,Analgesic,46,4,6,0
2026-06-06,Panadol 500mg,Analgesic,28,5,6,1
2026-06-07,Panadol 500mg,Analgesic,34,6,6,1
2026-06-08,Panadol 500mg,Analgesic,38,0,6,0
2026-06-09,Panadol 500mg,Analgesic,41,1,6,0
2026-06-10,Panadol 500mg,Analgesic,47,2,6,0
2026-06-11,Panadol 500mg,Analgesic,28,3,6,0
2026-06-12,Panadol 500mg,Analgesic,35,4,6,0
2026-06-13,Panadol 500mg,Analgesic,26,5,6,1
2026-06-14,Panadol 500mg,Analgesic,39,6,6,1
2026-06-15,Panadol 500mg,Analgesic,40,0,6,0
2026-06-16,Panadol 500mg,Analgesic,47,1,6,0
2026-06-17,Panadol 500mg,Analgesic,39,2,6,0
2026-06-18,Panadol 500mg,Analgesic,44,3,6,0
2026-06-19,Panadol 500mg,Analgesic,42,4,6,0
2026-06-20,Panadol 500mg,Analgesic,36,5,6,1
2026-06-21,Panadol 500mg,Analgesic,30,6,6,1
2026-06-22,Panadol 500mg,Analgesic,40,0,6,0
2026-06-23,Panadol 500mg,Analgesic,30,1,6,0
2026-06-24,Panadol 500mg,Analgesic,46,2,6,0
2026-06-25,Panadol 500mg,Analgesic,37,3,6,0
2026-06-26,Panadol 500mg,Analgesic,45,4,6,0
2026-06-27,Panadol 500mg,Analgesic,36,5,6,1
2026-06-28,Panadol 500mg,Analgesic,40,6,6,1
2024-06-29,Amoxicillin 500mg,Antibiotic,17,5,6,1
2024-06-30,Amoxicillin 500mg,Antibiotic,17,6,6,1
2024-07-01,Amoxicillin 500mg,Antibiotic,16,0,7,0
2024-07-02,Amoxicillin 500mg,Antibiotic,18,1,7,0
2024-07-03,Amoxicillin 500mg,Antibiotic,15,2,7,0
2024-07-04,Amoxicillin 500mg,Antibiotic,14,3,7,0
2024-07-05,Amoxicillin 500mg,Antibiotic,20,4,7,0
2024-07-06,Amoxicillin 500mg,Antibiotic,19,5,7,1
2024-07-07,Amoxicillin 500mg,Antibiotic,17,6,7,1
2024-07-08,Amoxicillin 500mg,Antibiotic,21,0,7,0
2024-07-09,Amoxicillin 500mg,Antibiotic,16,1,7,0
2024-07-10,Amoxicillin 500mg,Antibiotic,20,2,7,0
2024-07-11,Amoxicillin 500mg,Antibiotic,17,3,7,0
2024-07-12,Amoxicillin 500mg,Antibiotic,14,4,7,0
2024-07-13,Amoxicillin 500mg,Antibiotic,22,5,7,1
2024-07-14,Amoxicillin 500mg,Antibiotic,19,6,7,1
2024-07-15,Amoxicillin 500mg,Antibiotic,17,0,7,0
2024-07-16,Amoxicillin 500mg,Antibiotic,19,1,7,0
2024-07-17,Amoxicillin 500mg,Antibiotic,16,2,7,0
2024-07-18,Amoxicillin 500mg,Antibiotic,19,3,7,0
2024-07-19,Amoxicillin 500mg,Antibiotic,11,4,7,0
2024-07-20,Amoxicillin 500mg,Antibiotic,14,5,7,1
2024-07-21,Amoxicillin 500mg,Antibiotic,19,6,7,1
2024-07-22,Amoxicillin 500mg,Antibiotic,16,0,7,0
2024-07-23,Amoxicillin 500mg,Antibiotic,18,1,7,0
2024-07-24,Amoxicillin 500mg,Antibiotic,14,2,7,0
2024-07-25,Amoxicillin 500mg,Antibiotic,22,3,7,0
2024-07-26,Amoxicillin 500mg,Antibiotic,20,4,7,0
2024-07-27,Amoxicillin 500mg,Antibiotic,16,5,7,1
2024-07-28,Amoxicillin 500mg,Antibiotic,16,6,7,1
2024-07-29,Amoxicillin 500mg,Antibiotic,20,0,7,0
2024-07-30,Amoxicillin 500mg,Antibiotic,22,1,7,0
2024-07-31,Amoxicillin 500mg,Antibiotic,19,2,7,0
2024-08-01,Amoxicillin 500mg,Antibiotic,23,3,8,0
2024-08-02,Amoxicillin 500mg,Antibiotic,15,4,8,0
2024-08-03,Amoxicillin 500mg,Antibiotic,15,5,8,1
2024-08-04,Amoxicillin 500mg,Antibiotic,14,6,8,1
2024-08-05,Amoxicillin 500mg,Antibiotic,18,0,8,0
2024-08-06,Amoxicillin 500mg,Antibiotic,17,1,8,0
2024-08-07,Amoxicillin 500mg,Antibiotic,17,2,8,0
2024-08-08,Amoxicillin 500mg,Antibiotic,19,3,8,0
